comments_count	country_code	created_at	creator_subscriptions	followers_count	followings_count	full_name	id	kind	likes_count	playlist_likes_count	verified	playlist_count	reposts_count	track_count	username	badges
0	US	2015-08-03T08:53:08Z	[{'product': {'id': 'free'}}]	28	0	Dek Lin	166378569	user	0	0	False	1	None	12	ducklien	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2013-02-23T02:12:41Z	[{'product': {'id': 'free'}}]	779	17		37208240	user	15	3	False	1	None	16	SUPREME | Maverick ✔	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2013-03-21T22:42:43Z	[{'product': {'id': 'free'}}]	226	1		39807616	user	0	0	False	1	None	4	needlefeet	{'pro': False, 'pro_unlimited': False, 'verified': False}
35	None	2017-04-29T03:11:41Z	[{'product': {'id': 'creator-pro-unlimited'}}]	301	170	레녹스 힐.	304262178	user	1275	20	False	6	None	17	lenox hill.	{'pro': False, 'pro_unlimited': True, 'verified': False}
12	None	2013-12-18T09:54:30Z	[{'product': {'id': 'creator-pro'}}]	205	19		70916791	user	6	0	False	1	None	23	Los Vii	{'pro': True, 'pro_unlimited': False, 'verified': False}
1	None	2012-02-23T14:15:55Z	[{'product': {'id': 'free'}}]	5000	13		12536192	user	4	0	False	6	None	56	Best Fit Recordings	{'pro': False, 'pro_unlimited': False, 'verified': False}
7	None	2015-09-30T03:23:03Z	[{'product': {'id': 'creator-pro-unlimited'}}]	3746	1546	indie label // @spiritgoth	177580565	user	348	23	False	10	None	71	Spirit Goth Records	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	None	2014-04-22T07:30:11Z	[{'product': {'id': 'free'}}]	4154	1	XMG(엑설런트뮤직그룹)	90722996	user	0	0	False	8	None	26	XMG(Xcellent Music Group)	{'pro': False, 'pro_unlimited': False, 'verified': False}
257	US	2015-06-09T00:30:23Z	[{'product': {'id': 'creator-pro-unlimited'}}]	220199	6		157193072	user	157	2	True	12	None	178	NEFFEX	{'pro': False, 'pro_unlimited': True, 'verified': True}
19	US	2010-04-24T21:18:21Z	[{'product': {'id': 'creator-pro-unlimited'}}]	3497	66	Wyatt Parkins	912373	user	7	6	False	131	None	963	Saint Marie Records	{'pro': False, 'pro_unlimited': True, 'verified': False}
333	None	2011-04-27T00:11:52Z	[{'product': {'id': 'creator-pro-unlimited'}}]	750	98		4391944	user	689	27	False	0	None	14	Harrison Lipton	{'pro': False, 'pro_unlimited': True, 'verified': False}
263	None	2014-03-21T20:53:20Z	[{'product': {'id': 'creator-pro'}}]	586	68	∞ a̷t̷h̷e̷n̷a̷  ∞	85699446	user	838	17	False	2	None	37	insomnia	{'pro': True, 'pro_unlimited': False, 'verified': False}
1	US	2010-07-26T21:43:00Z	[{'product': {'id': 'creator-pro'}}]	123024	20		1398501	user	22	0	True	21	None	210	Dead Oceans	{'pro': True, 'pro_unlimited': False, 'verified': True}
2	US	2011-11-21T17:54:44Z	[{'product': {'id': 'creator-pro-unlimited'}}]	73940	1	Captured  Tracks	9129763	user	9	0	True	22	None	450	capturedtracks	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	CR	2016-02-26T06:16:34Z	[{'product': {'id': 'free'}}]	916	3	Christina Caro	208608248	user	16	0	False	4	None	2	christinaxandrea	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2010-01-19T23:13:40Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1141	10	Longfellow	540751	user	0	0	False	4	None	40	LongfellowMusic	{'pro': False, 'pro_unlimited': True, 'verified': False}
27	None	2016-07-04T08:51:58Z	[{'product': {'id': 'free'}}]	488	2		238075666	user	0	0	False	0	None	1	Odd Sweetheart	{'pro': False, 'pro_unlimited': False, 'verified': False}
45	US	2016-03-29T06:26:12Z	[{'product': {'id': 'creator-pro'}}]	760	87	Juhuhn (jew-hahn) Kim	215106107	user	243	14	False	2	None	19	no room no sweetener	{'pro': True, 'pro_unlimited': False, 'verified': False}
1	None	2014-07-20T02:38:07Z	[{'product': {'id': 'free'}}]	26285	2		105320051	user	74	7	False	4	None	51	Arctic Monkeys	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	CA	2011-08-23T18:55:46Z	[{'product': {'id': 'creator-pro-unlimited'}}]	8092	1		6902457	user	4	0	True	6	None	46	Wake Owl	{'pro': False, 'pro_unlimited': True, 'verified': True}
2664	IE	2011-04-25T22:03:13Z	[{'product': {'id': 'creator-pro-unlimited'}}]	256527	97		4371266	user	1845	39	True	5	None	47	EDEN	{'pro': False, 'pro_unlimited': True, 'verified': True}
45	FR	2011-11-28T21:28:25Z	[{'product': {'id': 'free'}}]	749	33	Vincent McGee	9324937	user	1	0	False	0	None	25	Vincent McGee	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	US	2011-05-30T04:37:40Z	[{'product': {'id': 'free'}}]	31622	114		5015953	user	322	9	True	8	None	53	Devon Baldwin	{'pro': False, 'pro_unlimited': False, 'verified': True}
195	None	2017-06-18T20:39:31Z	[{'product': {'id': 'free'}}]	636	54	human bean	314141979	user	2814	17	False	12	None	46	Sky_Kitten	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	BR	2012-03-09T22:33:42Z	[{'product': {'id': 'free'}}]	188	54	Lipe Vitorino	13375115	user	252	8	False	1	None	1	Lipe Vitorino	{'pro': False, 'pro_unlimited': False, 'verified': False}
38	None	2012-05-26T18:52:16Z	[{'product': {'id': 'creator-pro'}}]	6365	51	felicia	17584523	user	749	25	False	3	None	42	FLOOR CRY	{'pro': True, 'pro_unlimited': False, 'verified': False}
19	None	2012-02-12T05:17:57Z	[{'product': {'id': 'free'}}]	455	48	'Summon It' out now on	11968750	user	16	1	False	4	None	37	Harry Heart	{'pro': False, 'pro_unlimited': False, 'verified': False}
43	None	2013-05-07T01:58:41Z	[{'product': {'id': 'creator-pro-unlimited'}}]	23529	55	ricky	43998232	user	95	6	True	3	None	42	ricky montgomery	{'pro': False, 'pro_unlimited': True, 'verified': True}
1	DE	2009-09-03T12:45:54Z	[{'product': {'id': 'creator-pro-unlimited'}}]	13732	11	morr music	240370	user	31	1	False	7	None	93	morrmusic	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	None	2016-05-30T11:08:37Z	[{'product': {'id': 'creator-pro'}}]	428	248		230501946	user	12	1	False	2	None	11	The Caress	{'pro': True, 'pro_unlimited': False, 'verified': False}
416	None	2016-06-06T19:47:01Z	[{'product': {'id': 'free'}}]	10697	304		232107841	user	1763	73	False	19	None	19	barnes blvd.	{'pro': False, 'pro_unlimited': False, 'verified': False}
133	None	2012-01-03T03:09:34Z	[{'product': {'id': 'free'}}]	29197	17	Ivan Zhyzhkevych	10398086	user	24	0	True	2	None	40	Tülpa	{'pro': False, 'pro_unlimited': False, 'verified': True}
72	US	2013-03-28T00:22:05Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1069	72		40363268	user	81	3	True	2	None	42	Alex Siegel	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	None	2014-10-25T20:54:50Z	[{'product': {'id': 'free'}}]	851	1		119844663	user	7	2	False	4	None	1	Stephezzy	{'pro': False, 'pro_unlimited': False, 'verified': False}
19	RU	2012-03-21T12:34:56Z	[{'product': {'id': 'creator-pro'}}]	8729	25	Sergey Khavro	13956866	user	117	14	True	4	None	50	Parks, Squares and Alleys	{'pro': True, 'pro_unlimited': False, 'verified': True}
20	US	2013-11-10T20:40:55Z	[{'product': {'id': 'creator-pro'}}]	617	89		65883854	user	49	15	False	0	None	100	dvd	{'pro': True, 'pro_unlimited': False, 'verified': False}
35	None	2020-08-07T06:34:11Z	[{'product': {'id': 'free'}}]	8032	2		864328309	user	159	1	False	3	None	42	chillytunees	{'pro': False, 'pro_unlimited': False, 'verified': False}
75	US	2010-07-02T07:21:34Z	[{'product': {'id': 'creator-pro-unlimited'}}]	12056	30		1264757	user	18	1	True	2	None	13	Oh, Be Clever	{'pro': False, 'pro_unlimited': True, 'verified': True}
792	VN	2013-05-25T22:29:47Z	[{'product': {'id': 'creator-pro-unlimited'}}]	74214	1476	Thien Nguyen	45854991	user	149	0	True	5	None	123	Thien Hi'	{'pro': False, 'pro_unlimited': True, 'verified': True}
15	None	2013-08-07T04:32:46Z	[{'product': {'id': 'free'}}]	154	172	Nghĩa Đi Trên Giây	53545702	user	23	4	False	17	None	7	Nghĩa Đi Trên Giây	{'pro': False, 'pro_unlimited': False, 'verified': False}
181	IL	2013-09-11T01:57:36Z	[{'product': {'id': 'creator-pro-unlimited'}}]	264510	78	Aviram Saharai & Matan Kadosh	57637947	user	840	42	True	8	None	171	vinivicimusic	{'pro': False, 'pro_unlimited': True, 'verified': True}
2	VN	2015-07-31T02:53:55Z	[{'product': {'id': 'free'}}]	181	3		165844930	user	1	0	False	0	None	1	DJ Ngoc Lang Tu	{'pro': False, 'pro_unlimited': False, 'verified': False}
66	CH	2009-08-27T04:25:25Z	[{'product': {'id': 'creator-pro-unlimited'}}]	38296	23	Sean Tyas	229737	user	52	4	True	40	None	816	Sean Tyas	{'pro': False, 'pro_unlimited': True, 'verified': True}
45	BR	2009-10-21T21:18:24Z	[{'product': {'id': 'free'}}]	70143	595		328374	user	31	1	False	1	None	23	Universo Paralello	{'pro': False, 'pro_unlimited': False, 'verified': False}
1280	CH	2012-03-04T19:49:34Z	[{'product': {'id': 'creator-pro'}}]	5472	272	Leonhard Rüegg | Psytrance	13084217	user	1543	21	True	8	None	20	Harlekin	{'pro': True, 'pro_unlimited': False, 'verified': True}
435	None	2010-01-27T19:03:55Z	[{'product': {'id': 'creator-pro-unlimited'}}]	20638	1198	Steve Allen	566034	user	1	0	True	15	None	394	Steve Allen	{'pro': False, 'pro_unlimited': True, 'verified': True}
1	NL	2011-11-23T20:00:29Z	[{'product': {'id': 'creator-pro-unlimited'}}]	5835	52	Sir Adrian Music	9190751	user	20	0	False	1	None	221	Sir Adrian Music	{'pro': False, 'pro_unlimited': True, 'verified': False}
181	DE	2014-01-01T19:03:50Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1798	201	Alex	72859277	user	692	20	False	2	None	11	Cotrax	{'pro': False, 'pro_unlimited': True, 'verified': False}
428	None	2014-04-24T08:39:54Z	[{'product': {'id': 'creator-pro-unlimited'}}]	11099	660	New Dance Songs + Vocal Trance + New Club Music 2021	91076777	user	11730	3	False	138	None	8	2021 New Dance Songs (Dance & EDM) + Vocal Trance	{'pro': False, 'pro_unlimited': True, 'verified': False}
2	NL	2012-12-07T13:16:50Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1071847	27	Armin van Buuren	29968445	user	110	7	True	362	None	1750	Armin van Buuren	{'pro': False, 'pro_unlimited': True, 'verified': True}
112	VN	2013-02-13T14:31:25Z	[{'product': {'id': 'free'}}]	707	36	Thai Hung	36037053	user	123	4	False	4	None	10	Silver	{'pro': False, 'pro_unlimited': False, 'verified': False}
52	IL	2010-06-28T03:56:43Z	[{'product': {'id': 'creator-pro-unlimited'}}]	397666	78	Avi Shmailov	1242539	user	110	18	True	24	None	231	ASTRIX (official)	{'pro': False, 'pro_unlimited': True, 'verified': True}
814	VN	2015-06-20T13:15:52Z	[{'product': {'id': 'creator-pro-unlimited'}}]	3318	550	Tung Nguyen Thanh	159009481	user	370	10	False	9	None	129	TùngNT	{'pro': False, 'pro_unlimited': True, 'verified': False}
109	IL	2011-02-07T08:55:28Z	[{'product': {'id': 'creator-pro'}}]	13697	9		3042923	user	34	0	False	5	None	41	SoundFanatic	{'pro': True, 'pro_unlimited': False, 'verified': False}
10	IL	2010-07-28T20:10:36Z	[{'product': {'id': 'creator-pro-unlimited'}}]	92312	24	Regev Azaria	1412183	user	14	3	True	17	None	88	Azax	{'pro': False, 'pro_unlimited': True, 'verified': True}
103	IT	2011-01-20T11:35:19Z	[{'product': {'id': 'creator-pro'}}]	75849	595	Gonzalo Falbo	2808498	user	76	3	True	6	None	44	GONZI	{'pro': True, 'pro_unlimited': False, 'verified': True}
6	None	2018-02-24T14:51:21Z	[{'product': {'id': 'free'}}]	66	57	Văn Đạt	405324222	user	11	0	False	0	None	6	Producer	{'pro': False, 'pro_unlimited': False, 'verified': False}
71	VN	2018-02-15T03:54:09Z	[{'product': {'id': 'free'}}]	74	160	*-Khiêm Lê-*	400166385	user	106	2	False	0	None	7	KayL	{'pro': False, 'pro_unlimited': False, 'verified': False}
107	VN	2013-12-20T17:12:41Z	[{'product': {'id': 'free'}}]	400	393	Bao Nguyen	71225454	user	119	1	False	0	None	2	Mr.Bao Bao	{'pro': False, 'pro_unlimited': False, 'verified': False}
3	IL	2011-03-06T23:19:20Z	[{'product': {'id': 'free'}}]	23141	174	Ran Oz	3512831	user	66	3	True	0	None	33	Polar Energy	{'pro': False, 'pro_unlimited': False, 'verified': True}
39	FR	2015-08-10T15:12:53Z	[{'product': {'id': 'free'}}]	20775	31	Alexandre Achard	167625301	user	826	56	False	17	None	290	ASTRO MUSIC	{'pro': False, 'pro_unlimited': False, 'verified': False}
114	DE	2018-06-03T19:12:57Z	[{'product': {'id': 'creator-pro-unlimited'}}]	2412	426	Alexander Yaravy	457704930	user	536	29	False	0	None	9	Astrounit	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	IN	2015-09-09T13:22:19Z	[{'product': {'id': 'free'}}]	17524	515		173402339	user	0	0	False	0	None	1	Axl Hazarika	{'pro': False, 'pro_unlimited': False, 'verified': False}
106	NL	2009-08-22T14:21:00Z	[{'product': {'id': 'creator-pro-unlimited'}}]	18718	96	Raz Nitzan Music	222942	user	748	13	True	91	None	1619	RazNitzanMusic (RNM)	{'pro': False, 'pro_unlimited': True, 'verified': True}
1	CA	2011-03-31T07:36:37Z	[{'product': {'id': 'free'}}]	1033	2	Progressive  Origin5	3938109	user	1	0	False	0	None	3	ProgressiveOrigin5	{'pro': False, 'pro_unlimited': False, 'verified': False}
66	BR	2009-07-14T23:45:05Z	[{'product': {'id': 'creator-pro-unlimited'}}]	49914	452	Hugo Lannes	173882	user	94	9	True	7	None	43	Harmonika	{'pro': False, 'pro_unlimited': True, 'verified': True}
5069	None	2009-05-21T09:58:01Z	[{'product': {'id': 'creator-pro-unlimited'}}]	486871	79		124286	user	192	31	True	236	None	1609	Above & Beyond	{'pro': False, 'pro_unlimited': True, 'verified': True}
822	IT	2010-05-03T08:12:16Z	[{'product': {'id': 'creator-pro-unlimited'}}]	9771	341	Mauro Caravita	951963	user	791	18	False	0	None	14	Mahori (Official)	{'pro': False, 'pro_unlimited': True, 'verified': False}
7	RU	2011-03-22T15:43:00Z	[{'product': {'id': 'free'}}]	5435	1	Yuri Kane	3786494	user	24	1	False	1	None	29	Yuri Kane	{'pro': False, 'pro_unlimited': False, 'verified': False}
4	IL	2015-10-02T13:35:36Z	[{'product': {'id': 'free'}}]	17657	711	PURA VIDA	178053391	user	360	62	False	1	None	10	PURA VIDA (official)	{'pro': False, 'pro_unlimited': False, 'verified': False}
780	DE	2014-05-01T22:25:19Z	[{'product': {'id': 'creator-pro-unlimited'}}]	2357	238	Jonas	92458353	user	832	36	False	3	None	15	Johnny Carrera	{'pro': False, 'pro_unlimited': True, 'verified': False}
443	VN	2012-08-07T09:11:43Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1057	1950	Hoang Anh	21657155	user	537	9	False	3	None	12	DJ HULK VN	{'pro': False, 'pro_unlimited': True, 'verified': False}
272	BR	2012-11-25T10:45:56Z	[{'product': {'id': 'creator-pro-unlimited'}}]	14708	42	Bruno Felipe	29061395	user	259	3	True	1	None	10	Trampsta	{'pro': False, 'pro_unlimited': True, 'verified': True}
441	IL	2010-01-27T13:26:28Z	[{'product': {'id': 'creator-pro-unlimited'}}]	2463	397	-= Danza Bookings | Nutek America =-	564987	user	352	15	False	9	None	45	wise N evil	{'pro': False, 'pro_unlimited': True, 'verified': False}
76	None	2010-11-25T13:16:56Z	[{'product': {'id': 'free'}}]	1636	22	Khoa Tran	2240324	user	21	0	False	0	None	27	Khoa Tran Official	{'pro': False, 'pro_unlimited': False, 'verified': False}
84	None	2009-06-14T08:08:30Z	[{'product': {'id': 'free'}}]	52667	16	Kfir Lankry	143121	user	1	1	True	11	None	68	Phanatic	{'pro': False, 'pro_unlimited': False, 'verified': True}
91	IT	2013-08-06T14:20:56Z	[{'product': {'id': 'free'}}]	1027	351		53470561	user	1114	5	False	1	None	37	Iriyina	{'pro': False, 'pro_unlimited': False, 'verified': False}
21	JP	2011-11-21T15:18:36Z	[{'product': {'id': 'free'}}]	185	211	Shin	9126069	user	96	2	False	11	None	56	DJ_SHIN	{'pro': False, 'pro_unlimited': False, 'verified': False}
2082	BR	2016-02-04T16:30:54Z	[{'product': {'id': 'creator-pro-unlimited'}}]	7321	53	NEW DIRTY	204053359	user	18	0	False	0	None	14	GrooverOz	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	NL	2010-02-16T20:40:54Z	[{'product': {'id': 'creator-pro-unlimited'}}]	438345	2		630356	user	196	0	True	45	None	210	W&W	{'pro': False, 'pro_unlimited': True, 'verified': True}
3891	FR	2011-11-18T07:23:58Z	[{'product': {'id': 'creator-pro-unlimited'}}]	4092	313	Fayçal Sitail Bruno	9039024	user	67	12	False	19	None	1269	Gate of Paradise	{'pro': False, 'pro_unlimited': True, 'verified': False}
163	IT	2010-03-26T21:37:01Z	[{'product': {'id': 'creator-pro-unlimited'}}]	29643	395	and electronic music	784700	user	2317	50	True	4	None	444	deep house	{'pro': False, 'pro_unlimited': True, 'verified': True}
75	VN	2021-02-12T12:46:35Z	[{'product': {'id': 'creator-pro-unlimited'}}]	328	0		947028667	user	0	3	False	2	None	26	The Warehouse Hanoi	{'pro': False, 'pro_unlimited': True, 'verified': False}
51	AU	2015-10-08T00:02:03Z	[{'product': {'id': 'creator-pro-unlimited'}}]	10397	308		179225630	user	469	28	True	1	None	11	SHOUSE	{'pro': False, 'pro_unlimited': True, 'verified': True}
62	DE	2009-12-10T18:55:30Z	[{'product': {'id': 'creator-pro-unlimited'}}]	26088	32	electronic music	439301	user	94	26	True	85	None	566	supdub records	{'pro': False, 'pro_unlimited': True, 'verified': True}
2154	None	2008-12-17T04:35:30Z	[{'product': {'id': 'creator-pro-unlimited'}}]	189011	424	São Paulo Brazil	49938	user	1204	475	True	59	None	96	Gustavo Mota	{'pro': False, 'pro_unlimited': True, 'verified': True}
950	None	2019-06-08T16:35:06Z	[{'product': {'id': 'creator-pro-unlimited'}}]	44236	1560	Electronic Music / Melodic Techno	649027089	user	3084	155	True	8	None	417	Raven Musik	{'pro': False, 'pro_unlimited': True, 'verified': True}
16	DE	2010-05-26T10:28:14Z	[{'product': {'id': 'creator-pro-unlimited'}}]	150527	553	Stil  vor Talent	1080365	user	203	35	True	264	None	1871	Stil vor Talent	{'pro': False, 'pro_unlimited': True, 'verified': True}
14	GB	2016-10-01T14:26:53Z	[{'product': {'id': 'creator-pro-unlimited'}}]	34468	327		258530672	user	425	1	True	6	None	261	Techno Cave	{'pro': False, 'pro_unlimited': True, 'verified': True}
25	None	2014-08-07T22:36:46Z	[{'product': {'id': 'free'}}]	3131	3		107993383	user	23	2	False	0	None	53	hollow	{'pro': False, 'pro_unlimited': False, 'verified': False}
4320	AT	2011-06-29T15:21:33Z	[{'product': {'id': 'creator-pro-unlimited'}}]	34209	2000		5650971	user	708	11	True	3	None	159	freetaxler	{'pro': False, 'pro_unlimited': True, 'verified': True}
3	None	2011-11-23T04:39:32Z	[{'product': {'id': 'free'}}]	762	90	Hélder Leal	9173734	user	49	1	False	0	None	15	Hélder Leal	{'pro': False, 'pro_unlimited': False, 'verified': False}
20	AU	2009-07-15T23:23:23Z	[{'product': {'id': 'creator-pro-unlimited'}}]	104281	0		175053	user	1	0	True	12	None	147	S3RL	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	US	2012-02-14T16:00:55Z	[{'product': {'id': 'free'}}]	77	67	Don O'Toole	12084616	user	239	35	False	0	None	1	XCORE GOOSE SETS PART 2	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	DE	2010-10-11T16:20:40Z	[{'product': {'id': 'creator-pro-unlimited'}}]	360520	620	Official Digitalism Soundcloud	1889952	user	1	0	True	55	None	231	DIGITALISM	{'pro': False, 'pro_unlimited': True, 'verified': True}
1578	None	2015-06-02T07:07:38Z	[{'product': {'id': 'creator-pro-unlimited'}}]	22174	1810		156093120	user	108	4	True	5	None	175	The Audio Bar	{'pro': False, 'pro_unlimited': True, 'verified': True}
298	DE	2014-04-19T13:40:34Z	[{'product': {'id': 'creator-pro-unlimited'}}]	5911	1661	Andre´ ...the Pigeon	90252220	user	331	12	False	7	None	71	"""Pigeon""Andrew"	{'pro': False, 'pro_unlimited': True, 'verified': False}
1	None	2017-01-24T21:32:02Z	[{'product': {'id': 'creator-pro'}}]	32968	0	DJ Blyatman	284516046	user	0	0	True	6	None	59	DJ Blyatman	{'pro': True, 'pro_unlimited': False, 'verified': True}
2	AU	2018-02-05T12:12:14Z	[{'product': {'id': 'free'}}]	112	98		394947591	user	213	1	False	0	None	5	MOOND4WG	{'pro': False, 'pro_unlimited': False, 'verified': False}
49	None	2013-03-13T06:28:14Z	[{'product': {'id': 'creator-pro-unlimited'}}]	2963	273		38984821	user	415	12	False	1	None	16	Exodia	{'pro': False, 'pro_unlimited': True, 'verified': False}
566	BE	2009-08-06T23:10:23Z	[{'product': {'id': 'creator-pro-unlimited'}}]	291287	1	Charlotte de Witte	200516	user	352	34	True	23	None	96	Charlotte de Witte	{'pro': False, 'pro_unlimited': True, 'verified': True}
95	DE	2013-05-28T19:51:14Z	[{'product': {'id': 'creator-pro-unlimited'}}]	20772	604	Techno ▶ ACID ▶ DARK	46167884	user	210	10	True	7	None	695	TRIP & acid	{'pro': False, 'pro_unlimited': True, 'verified': True}
5	None	2015-05-24T18:34:41Z	[{'product': {'id': 'free'}}]	4399	62	Giang Cadillac	154669595	user	40	3	False	4	None	3	Giang Cadillac	{'pro': False, 'pro_unlimited': False, 'verified': False}
